,TMEDIA °C,TMIN °C,TMAX °C,PUNTORUGIADA °C,UMIDITA %,VISIBILITA km,VENTOMEDIA km/h,VENTOMAX km/h,RAFFICA km/h,PRESSIONESLM mb,PRESSIONEMEDIA mb,PIOGGIA mm
2020-06-13,20.751522683622643,15.521100892835715,25.39305663093775,14.30447220799132,70.01890726226735,19.0623514031147,9.938710615535248,21.348056203479945,0.0,1011.9923542938184,0.0,0.0
2020-06-14,20.902460960810014,16.20271970359766,25.087155658746962,14.949780822054135,71.7647811035515,18.608722644353684,10.018113735589532,18.636955140852734,0.0,1011.1118659374993,0.0,0.0
2020-06-15,21.02111688898937,16.475333484060595,24.74297987791091,15.736830205742711,73.70802622654307,18.727470042957272,9.359891476373505,19.84535383224056,0.0,1012.2601401763504,0.0,0.0
2020-06-16,20.957585349310413,16.903775717838574,24.700926972643,15.823875197829528,74.65444268595972,18.4984399728691,8.81930816188108,17.18923807370563,0.0,1011.9788831110108,0.0,0.0
2020-06-17,20.26909337553701,16.645263395885134,23.88975808274921,15.541216368980374,76.17933529278773,18.613972416911608,9.73239882432736,19.367669002939127,0.0,1010.8615419398596,0.0,0.0
2020-06-18,20.889034591905997,15.619715125480425,25.072891702464343,14.544381641419895,69.06041148541718,19.497535609314948,11.010038435451033,21.47867962921089,0.0,1012.2576531765767,0.0,0.0
2020-06-19,20.872118315700806,15.316636391277553,25.526737196628947,13.896614094038224,67.37637116327673,19.71831414159528,9.148081735754305,18.418759306758574,0.0,1014.1358728277713,0.0,0.0
2020-06-20,21.85123459327624,15.712479434048474,26.12223946450717,13.603798522677153,62.92595689787672,19.583793198285594,9.461677985892305,16.91557604728528,0.0,1015.0203482778436,0.0,0.0
2020-06-21,22.65880765503832,16.92359327572603,26.873537127907092,13.408888516680749,59.17835926101854,19.86928701027641,10.514162528156476,19.48354073778648,0.0,1013.7841155418392,0.0,0.0
2020-06-22,24.401853945286003,17.410219308161874,28.983314492425947,13.354962695003392,53.74329640515489,19.84571557766223,10.190097219082077,18.234456251413068,0.0,1015.622563870676,0.0,0.0
2020-06-23,25.442278996156503,18.869545557314023,29.789147637350172,14.198236491069455,52.829572688220786,19.564684603210498,9.314808953199169,16.642143341623285,0.0,1016.8502373954327,0.0,0.0
2020-06-24,24.86112851652083,19.227339771540528,28.687202179085464,15.335096842263965,58.153894684711,20.13928921331139,9.854832423586645,17.436454464218368,0.0,1017.5156228803977,0.0,0.0
2020-06-25,23.915125480443184,18.780963147185126,27.780990278091828,15.827040470269045,62.92047931268375,19.75437485869321,9.708614062853249,17.590721229934434,0.0,1017.2663260230603,0.0,0.0
2020-06-26,24.101605245308704,18.517476825683868,28.3969070766448,16.517929007461046,65.0117295952974,19.078363101967,8.552068731630095,17.196237847614697,0.0,1016.5744879041364,0.0,0.0
2020-06-27,24.936579058894228,18.970669845641574,29.29356091191957,16.66628250790584,62.921395245044486,19.478191527366267,8.102549835423437,15.984378196225373,0.0,1015.4219761322412,0.0,0.0
2020-06-28,25.069542127438968,18.85001791747964,29.559459524901172,16.639810213869634,62.47199340289586,19.842274532212613,7.822545117004839,14.415838251863306,0.0,1014.6822932492786,0.0,0.0
2020-06-29,25.741119472885327,19.854244587276423,30.2438650775707,17.821418343507467,63.944009991064156,19.662689620274985,10.284043366385626,20.052045691891923,0.0,1011.4080850101732,0.0,0.0
2020-06-30,25.90712186298897,20.563599366945482,29.83226769161207,18.455799231290978,65.31781144019901,19.76916120280354,9.14614515035042,16.666913859371473,0.0,1012.0226904815726,0.0,0.0
2020-07-01,25.97355334538879,20.841885171790235,30.03616636528029,18.928797468354432,67.81543851717902,19.19857594936709,8.8123869801085,18.25655515370705,0.0,1011.759945750452,0.0,0.0
2020-07-02,25.88268535262206,20.324028028933093,30.51559674502713,18.905741410488247,68.15427215189875,19.473214285714285,8.090867992766727,18.763110307414106,0.0,1010.64534358047,0.0,0.0
2020-07-03,24.321880650994572,19.670320976491865,28.890144665461122,17.840641952983727,69.45806962025317,19.211912296564194,10.93490054249548,24.42992766726944,0.0,1011.7592676311032,0.0,0.0
2020-07-04,24.078250863061022,18.40324291146397,28.333512318721546,16.569932062983735,65.96453632361086,19.82066736235676,9.569257070667339,18.61122944199421,0.0,1015.51055909555,0.0,0.0
2020-07-05,25.114627437728682,19.07273104171159,29.333544512266478,16.736592945467354,62.03195653232858,19.941142989636145,9.073988456253156,16.159334893738887,0.0,1014.8627778624809,0.0,0.0
2020-07-06,26.27236766398159,20.074028028933093,30.610030001643928,17.84965272069702,62.40684078579648,19.819168173598552,8.753739930955124,16.80402350813743,0.0,1009.4683852539864,0.0,0.0
2020-07-07,23.83236889692585,19.270275768535253,26.92893309222424,13.939647377938517,56.05409132007232,19.970094936708854,14.451311030741408,26.074276672694406,0.0,1012.8051537070523,0.0,0.0
